Industry,No_Employees,Ownership,Company Age,Locations,Headquarter,No_Branches
Fortune India 500,5k-10k Employees,Public,90 years old,Mumbai +396 more,Bangalore/Bengaluru ,243 more
Financial Services,5k-10k Employees,Public,90 years old,Mumbai +396 more,Bangalore/Bengaluru ,243 more
Fortune India 500,5k-10k Employees,Public,90 years old,Mumbai +396 more,Bangalore/Bengaluru ,243 more
Financial Services,5k-10k Employees,Public,90 years old,Mumbai +396 more,Bangalore/Bengaluru ,243 more
Fortune India 500,5k-10k Employees,Public,90 years old,Mumbai +396 more,Bangalore/Bengaluru ,243 more
Financial Services,5k-10k Employees,Public,90 years old,Mumbai +396 more,Bangalore/Bengaluru ,243 more
Fortune India 500,5k-10k Employees,Public,90 years old,Mumbai +396 more,Bangalore/Bengaluru ,243 more
Financial Services,5k-10k Employees,Public,90 years old,Mumbai +396 more,Bangalore/Bengaluru ,243 more
Fortune India 500,5k-10k Employees,Public,90 years old,Mumbai +396 more,Bangalore/Bengaluru ,243 more
Financial Services,5k-10k Employees,Public,90 years old,Mumbai +396 more,Bangalore/Bengaluru ,243 more
Fortune India 500,5k-10k Employees,Public,90 years old,Mumbai +396 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,55 years old,Jacksonville +36 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,55 years old,Jacksonville +36 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,55 years old,Jacksonville +36 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,55 years old,Jacksonville +36 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,55 years old,Jacksonville +36 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,55 years old,Jacksonville +36 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,55 years old,Jacksonville +36 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,55 years old,Jacksonville +36 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,55 years old,Jacksonville +36 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,55 years old,Jacksonville +36 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,55 years old,Jacksonville +36 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,55 years old,Jacksonville +36 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,55 years old,Jacksonville +36 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,55 years old,Jacksonville +36 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,55 years old,Jacksonville +36 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,55 years old,Jacksonville +36 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,55 years old,Jacksonville +36 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,55 years old,Jacksonville +36 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,55 years old,Jacksonville +36 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,55 years old,Jacksonville +36 more,Bangalore/Bengaluru ,243 more
FMCG,10k-50k Employees,Public,6 years old,Bangalore/Bengaluru +400 more,Bangalore/Bengaluru ,243 more
FMCG,10k-50k Employees,Public,6 years old,Bangalore/Bengaluru +400 more,Bangalore/Bengaluru ,243 more
FMCG,10k-50k Employees,Public,6 years old,Bangalore/Bengaluru +400 more,Bangalore/Bengaluru ,243 more
FMCG,10k-50k Employees,Public,6 years old,Bangalore/Bengaluru +400 more,Bangalore/Bengaluru ,243 more
FMCG,10k-50k Employees,Public,6 years old,Bangalore/Bengaluru +400 more,Bangalore/Bengaluru ,243 more
FMCG,10k-50k Employees,Public,6 years old,Bangalore/Bengaluru +400 more,Bangalore/Bengaluru ,243 more
FMCG,10k-50k Employees,Public,6 years old,Bangalore/Bengaluru +400 more,Bangalore/Bengaluru ,243 more
FMCG,10k-50k Employees,Public,6 years old,Bangalore/Bengaluru +400 more,Bangalore/Bengaluru ,243 more
FMCG,10k-50k Employees,Public,6 years old,Bangalore/Bengaluru +400 more,Bangalore/Bengaluru ,243 more
FMCG,10k-50k Employees,Public,6 years old,Bangalore/Bengaluru +400 more,Bangalore/Bengaluru ,243 more
FMCG,10k-50k Employees,Public,6 years old,Bangalore/Bengaluru +400 more,Bangalore/Bengaluru ,243 more
FMCG,10k-50k Employees,Public,6 years old,Bangalore/Bengaluru +400 more,Bangalore/Bengaluru ,243 more
FMCG,10k-50k Employees,Public,6 years old,Bangalore/Bengaluru +400 more,Bangalore/Bengaluru ,243 more
FMCG,10k-50k Employees,Public,6 years old,Bangalore/Bengaluru +400 more,Bangalore/Bengaluru ,243 more
FMCG,10k-50k Employees,Public,6 years old,Bangalore/Bengaluru +400 more,Bangalore/Bengaluru ,243 more
FMCG,10k-50k Employees,Public,6 years old,Bangalore/Bengaluru +400 more,Bangalore/Bengaluru ,243 more
FMCG,10k-50k Employees,Public,6 years old,Bangalore/Bengaluru +400 more,Bangalore/Bengaluru ,243 more
FMCG,10k-50k Employees,Public,6 years old,Bangalore/Bengaluru +400 more,Bangalore/Bengaluru ,243 more
FMCG,10k-50k Employees,Public,6 years old,Bangalore/Bengaluru +400 more,Bangalore/Bengaluru ,243 more
FMCG,10k-50k Employees,Public,6 years old,Bangalore/Bengaluru +400 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,12 years old,Delhi +544 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,12 years old,Delhi +544 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,12 years old,Delhi +544 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,12 years old,Delhi +544 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,12 years old,Delhi +544 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,12 years old,Delhi +544 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,12 years old,Delhi +544 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,12 years old,Delhi +544 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,12 years old,Delhi +544 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,12 years old,Delhi +544 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,12 years old,Delhi +544 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,12 years old,Delhi +544 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,12 years old,Delhi +544 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,12 years old,Delhi +544 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,12 years old,Delhi +544 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,12 years old,Delhi +544 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,12 years old,Delhi +544 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,12 years old,Delhi +544 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,12 years old,Delhi +544 more,Bangalore/Bengaluru ,243 more
IT Services & Consulting,10k-50k Employees,Public,12 years old,Delhi +544 more,Bangalore/Bengaluru ,243 more
Banking,10k-50k Employees,Public,171 years old,San Francisco +18 more,Bangalore/Bengaluru ,243 more
Banking,10k-50k Employees,Public,171 years old,San Francisco +18 more,Bangalore/Bengaluru ,243 more
Banking,10k-50k Employees,Public,171 years old,San Francisco +18 more,Bangalore/Bengaluru ,243 more
Banking,10k-50k Employees,Public,171 years old,San Francisco +18 more,Bangalore/Bengaluru ,243 more
Banking,10k-50k Employees,Public,171 years old,San Francisco +18 more,Bangalore/Bengaluru ,243 more
Banking,10k-50k Employees,Public,171 years old,San Francisco +18 more,Bangalore/Bengaluru ,243 more
Banking,10k-50k Employees,Public,171 years old,San Francisco +18 more,Bangalore/Bengaluru ,243 more
Banking,10k-50k Employees,Public,171 years old,San Francisco +18 more,Bangalore/Bengaluru ,243 more
Banking,10k-50k Employees,Public,171 years old,San Francisco +18 more,Bangalore/Bengaluru ,243 more
Banking,10k-50k Employees,Public,171 years old,San Francisco +18 more,Bangalore/Bengaluru ,243 more
Banking,10k-50k Employees,Public,171 years old,San Francisco +18 more,Bangalore/Bengaluru ,243 more
Banking,10k-50k Employees,Public,171 years old,San Francisco +18 more,Bangalore/Bengaluru ,243 more
Banking,10k-50k Employees,Public,171 years old,San Francisco +18 more,Bangalore/Bengaluru ,243 more
Banking,10k-50k Employees,Public,171 years old,San Francisco +18 more,Bangalore/Bengaluru ,243 more
Banking,10k-50k Employees,Public,171 years old,San Francisco +18 more,Bangalore/Bengaluru ,243 more
Banking,10k-50k Employees,Public,171 years old,San Francisco +18 more,Bangalore/Bengaluru ,243 more
Banking,10k-50k Employees,Public,171 years old,San Francisco +18 more,Bangalore/Bengaluru ,243 more
Banking,10k-50k Employees,Public,171 years old,San Francisco +18 more,Bangalore/Bengaluru ,243 more
Banking,10k-50k Employees,Public,171 years old,San Francisco +18 more,Bangalore/Bengaluru ,243 more
Banking,10k-50k Employees,Public,171 years old,San Francisco +18 more,Bangalore/Bengaluru ,243 more
Logistics,1 Lakh+ Employees,Forbes Global 2000,28 years old,Mumbai +590 more,Bangalore/Bengaluru ,243 more
Fortune India 500,1 Lakh+ Employees,Forbes Global 2000,28 years old,Mumbai +590 more,Bangalore/Bengaluru ,243 more
Logistics,1 Lakh+ Employees,Forbes Global 2000,28 years old,Mumbai +590 more,Bangalore/Bengaluru ,243 more
Fortune India 500,1 Lakh+ Employees,Forbes Global 2000,28 years old,Mumbai +590 more,Bangalore/Bengaluru ,243 more
Logistics,1 Lakh+ Employees,Forbes Global 2000,28 years old,Mumbai +590 more,Bangalore/Bengaluru ,243 more
Fortune India 500,1 Lakh+ Employees,Forbes Global 2000,28 years old,Mumbai +590 more,Bangalore/Bengaluru ,243 more
Logistics,1 Lakh+ Employees,Forbes Global 2000,28 years old,Mumbai +590 more,Bangalore/Bengaluru ,243 more
Fortune India 500,1 Lakh+ Employees,Forbes Global 2000,28 years old,Mumbai +590 more,Bangalore/Bengaluru ,243 more
Logistics,1 Lakh+ Employees,Forbes Global 2000,28 years old,Mumbai +590 more,Bangalore/Bengaluru ,243 more
Fortune India 500,1 Lakh+ Employees,Forbes Global 2000,28 years old,Mumbai +590 more,Bangalore/Bengaluru ,243 more
Logistics,1 Lakh+ Employees,Forbes Global 2000,28 years old,Mumbai +590 more,Bangalore/Bengaluru ,243 more
Fortune India 500,1 Lakh+ Employees,Forbes Global 2000,28 years old,Mumbai +590 more,Bangalore/Bengaluru ,243 more
Logistics,1 Lakh+ Employees,Forbes Global 2000,28 years old,Mumbai +590 more,Bangalore/Bengaluru ,243 more
Fortune India 500,1 Lakh+ Employees,Forbes Global 2000,28 years old,Mumbai +590 more,Bangalore/Bengaluru ,243 more
Logistics,1 Lakh+ Employees,Forbes Global 2000,28 years old,Mumbai +590 more,Bangalore/Bengaluru ,243 more
Fortune India 500,1 Lakh+ Employees,Forbes Global 2000,28 years old,Mumbai +590 more,Bangalore/Bengaluru ,243 more
Logistics,1 Lakh+ Employees,Forbes Global 2000,28 years old,Mumbai +590 more,Bangalore/Bengaluru ,243 more
Fortune India 500,1 Lakh+ Employees,Forbes Global 2000,28 years old,Mumbai +590 more,Bangalore/Bengaluru ,243 more
Logistics,1 Lakh+ Employees,Forbes Global 2000,28 years old,Mumbai +590 more,Bangalore/Bengaluru ,243 more
Fortune India 500,1 Lakh+ Employees,Forbes Global 2000,28 years old,Mumbai +590 more,Bangalore/Bengaluru ,243 more
Logistics,5k-10k Employees,Public,16 years old,Hyderabad/Secunderabad +48 more,Bangalore/Bengaluru ,243 more
Fortune India 500,5k-10k Employees,Public,16 years old,Hyderabad/Secunderabad +48 more,Bangalore/Bengaluru ,243 more
Logistics,5k-10k Employees,Public,16 years old,Hyderabad/Secunderabad +48 more,Bangalore/Bengaluru ,243 more
Fortune India 500,5k-10k Employees,Public,16 years old,Hyderabad/Secunderabad +48 more,Bangalore/Bengaluru ,243 more
Logistics,5k-10k Employees,Public,16 years old,Hyderabad/Secunderabad +48 more,Bangalore/Bengaluru ,243 more
Fortune India 500,5k-10k Employees,Public,16 years old,Hyderabad/Secunderabad +48 more,Bangalore/Bengaluru ,243 more
Logistics,5k-10k Employees,Public,16 years old,Hyderabad/Secunderabad +48 more,Bangalore/Bengaluru ,243 more
Fortune India 500,5k-10k Employees,Public,16 years old,Hyderabad/Secunderabad +48 more,Bangalore/Bengaluru ,243 more
Logistics,5k-10k Employees,Public,16 years old,Hyderabad/Secunderabad +48 more,Bangalore/Bengaluru ,243 more
Fortune India 500,5k-10k Employees,Public,16 years old,Hyderabad/Secunderabad +48 more,Bangalore/Bengaluru ,243 more
Logistics,5k-10k Employees,Public,16 years old,Hyderabad/Secunderabad +48 more,Bangalore/Bengaluru ,243 more
Fortune India 500,5k-10k Employees,Public,16 years old,Hyderabad/Secunderabad +48 more,Bangalore/Bengaluru ,243 more
Logistics,5k-10k Employees,Public,16 years old,Hyderabad/Secunderabad +48 more,Bangalore/Bengaluru ,243 more
Fortune India 500,5k-10k Employees,Public,16 years old,Hyderabad/Secunderabad +48 more,Bangalore/Bengaluru ,243 more
Logistics,5k-10k Employees,Public,16 years old,Hyderabad/Secunderabad +48 more,Bangalore/Bengaluru ,243 more
Fortune India 500,5k-10k Employees,Public,16 years old,Hyderabad/Secunderabad +48 more,Bangalore/Bengaluru ,243 more
Logistics,5k-10k Employees,Public,16 years old,Hyderabad/Secunderabad +48 more,Bangalore/Bengaluru ,243 more
Fortune India 500,5k-10k Employees,Public,16 years old,Hyderabad/Secunderabad +48 more,Bangalore/Bengaluru ,243 more
Logistics,5k-10k Employees,Public,16 years old,Hyderabad/Secunderabad +48 more,Bangalore/Bengaluru ,243 more
Fortune India 500,5k-10k Employees,Public,16 years old,Hyderabad/Secunderabad +48 more,Bangalore/Bengaluru ,243 more
Banking,1 Lakh+ Employees,Public,11 years old,Bangalore +446 more,Bangalore/Bengaluru ,243 more
Banking,1 Lakh+ Employees,Public,11 years old,Bangalore +446 more,Bangalore/Bengaluru ,243 more
Banking,1 Lakh+ Employees,Public,11 years old,Bangalore +446 more,Bangalore/Bengaluru ,243 more
Banking,1 Lakh+ Employees,Public,11 years old,Bangalore +446 more,Bangalore/Bengaluru ,243 more
Banking,1 Lakh+ Employees,Public,11 years old,Bangalore +446 more,Bangalore/Bengaluru ,243 more
Banking,1 Lakh+ Employees,Public,11 years old,Bangalore +446 more,Bangalore/Bengaluru ,243 more
Banking,1 Lakh+ Employees,Public,11 years old,Bangalore +446 more,Bangalore/Bengaluru ,243 more
Banking,1 Lakh+ Employees,Public,11 years old,Bangalore +446 more,Bangalore/Bengaluru ,243 more
Banking,1 Lakh+ Employees,Public,11 years old,Bangalore +446 more,Bangalore/Bengaluru ,243 more
Banking,1 Lakh+ Employees,Public,11 years old,Bangalore +446 more,Bangalore/Bengaluru ,243 more
Banking,1 Lakh+ Employees,Public,11 years old,Bangalore +446 more,Bangalore/Bengaluru ,243 more
Banking,1 Lakh+ Employees,Public,11 years old,Bangalore +446 more,Bangalore/Bengaluru ,243 more
Banking,1 Lakh+ Employees,Public,11 years old,Bangalore +446 more,Bangalore/Bengaluru ,243 more
Banking,1 Lakh+ Employees,Public,11 years old,Bangalore +446 more,Bangalore/Bengaluru ,243 more
Banking,1 Lakh+ Employees,Public,11 years old,Bangalore +446 more,Bangalore/Bengaluru ,243 more
Banking,1 Lakh+ Employees,Public,11 years old,Bangalore +446 more,Bangalore/Bengaluru ,243 more
Banking,1 Lakh+ Employees,Public,11 years old,Bangalore +446 more,Bangalore/Bengaluru ,243 more
Banking,1 Lakh+ Employees,Public,11 years old,Bangalore +446 more,Bangalore/Bengaluru ,243 more
Banking,1 Lakh+ Employees,Public,11 years old,Bangalore +446 more,Bangalore/Bengaluru ,243 more
Banking,1 Lakh+ Employees,Public,11 years old,Bangalore +446 more,Bangalore/Bengaluru ,243 more
Financial Services,10k-50k Employees,Forbes Global 2000,116 years old,Gurugram +108 more,Bangalore/Bengaluru ,243 more
Financial Services,10k-50k Employees,Forbes Global 2000,116 years old,Gurugram +108 more,Bangalore/Bengaluru ,243 more
Financial Services,10k-50k Employees,Forbes Global 2000,116 years old,Gurugram +108 more,Bangalore/Bengaluru ,243 more
Financial Services,10k-50k Employees,Forbes Global 2000,116 years old,Gurugram +108 more,Bangalore/Bengaluru ,243 more
Financial Services,10k-50k Employees,Forbes Global 2000,116 years old,Gurugram +108 more,Bangalore/Bengaluru ,243 more
Financial Services,10k-50k Employees,Forbes Global 2000,116 years old,Gurugram +108 more,Bangalore/Bengaluru ,243 more
Financial Services,10k-50k Employees,Forbes Global 2000,116 years old,Gurugram +108 more,Bangalore/Bengaluru ,243 more
Financial Services,10k-50k Employees,Forbes Global 2000,116 years old,Gurugram +108 more,Bangalore/Bengaluru ,243 more
Financial Services,10k-50k Employees,Forbes Global 2000,116 years old,Gurugram +108 more,Bangalore/Bengaluru ,243 more
Financial Services,10k-50k Employees,Forbes Global 2000,116 years old,Gurugram +108 more,Bangalore/Bengaluru ,243 more
Financial Services,10k-50k Employees,Forbes Global 2000,116 years old,Gurugram +108 more,Bangalore/Bengaluru ,243 more
Financial Services,10k-50k Employees,Forbes Global 2000,116 years old,Gurugram +108 more,Bangalore/Bengaluru ,243 more
Financial Services,10k-50k Employees,Forbes Global 2000,116 years old,Gurugram +108 more,Bangalore/Bengaluru ,243 more
Financial Services,10k-50k Employees,Forbes Global 2000,116 years old,Gurugram +108 more,Bangalore/Bengaluru ,243 more
Financial Services,10k-50k Employees,Forbes Global 2000,116 years old,Gurugram +108 more,Bangalore/Bengaluru ,243 more
Financial Services,10k-50k Employees,Forbes Global 2000,116 years old,Gurugram +108 more,Bangalore/Bengaluru ,243 more
Financial Services,10k-50k Employees,Forbes Global 2000,116 years old,Gurugram +108 more,Bangalore/Bengaluru ,243 more
